"country","year","l02","l38","l34","l58","exms_gs","frty","gdp","exp","consump","comp_emp","tax","subs","share_gdp_gerd","nip","c_gross_debt","avg_hicp","img","hh_sr","hh_ir","km","ass_w_h","lexp","wage_pps","share_gdp_pens","pop","ex_eu","ex_rw","im_eu","im_rw","unemp","pov_ratio","army_pers","fdi_share","gdp_gg","gini","edu_exp_tot","infl","army_exp","share_trade","corpt","g_effect","pol_stab","qual","rul_law","voic_acc","h_exp","n_h_bed","rur_pop","urb_pop"
"France",2012,30.4,69.6,41.9,27.7,3.56,2.01,2088804,500279,1100887,1092356,321719,45150,2.23,-5,90.6,98.33,327431,15.63,9.3,1053939,96.304,82.1,27.1,14.8,65276983,346007,263987,372861,264204,9.4,0.1,1.07501228373219,1.22759662106149,0.313134751077172,33.1,5.45646715164185,1.9541953161351,1.87108059984757,59.7020591687875,1.4719694852829,1.37338125705719,0.554941534996033,1.12417411804199,1.43693244457245,1.23810577392578,11.29740047,6.34,21.122,78.878
"France",2013,28,72,43.1,28.9,3.64,1.99,2117189,510490,1113379,1109468,330843,45020,2.24,-4.1,93.4,99.31,338752,14.23,9.25,1070988.648,98.063,82.4,28.3,15.1,65600350,349745,271962,378045,265566,9.9,0.1,1.04624910658903,1.12342342416042,0.576326674771792,32.5,5.50037813186646,0.863715497861805,1.84987591828694,59.764055074913,1.30437731742859,1.48261678218842,0.448744118213654,1.14989483356476,1.40233778953552,1.21924662590027,11.40466881,6.28,20.865,79.135
"France",2014,26.5,73.5,43.7,29.8,3.65,2,2149765,518650,1122916,1126701,339117,55539,2.23,-3.9,94.9,99.91,340383,14.61,9.05,1070636.117,98.799,82.9,28.7,15.1,66165980,363332,274432,388384,274004,10.3,0,1.0270662453618,0.203254562718035,0.956183052371557,32.3,5.51206302642822,0.50775882293799,1.86296143947269,60.4787965196196,1.28824603557587,1.41354477405548,0.300568491220474,1.07406842708588,1.45359396934509,1.21818602085114,11.53414917,6.2,20.606,79.394
"France",2015,25.9,74.1,43.6,30.5,3.68,1.96,2198432,523400,1142311,1141421,350594,64439,2.23,-3.6,95.6,100,364221,14.09,8.86,1077519.334,100,82.4,29.1,15.1,66458153,382634,289924,402605,282406,10.4,0.1,1.00459928408651,1.75572374141658,1.1129123405747,32.7,5.46424007415771,0.0375143805125182,1.87225828127684,61.7516939345861,1.24826383590698,1.41785860061646,0.0977598056197166,1.11580765247345,1.36678981781006,1.2066593170166,11.44077206,6.13,20.345,79.655
"France",2016,25.5,74.5,43.6,30.9,3.76,1.92,2234129,530212,1165372,1163287,359654,64263,2.22,-3.6,98,100.31,377709,13.9,8.96,1090166.024,100.23,82.7,29.4,15.1,66638391,390647,285122,408195,281092,10.1,0.1,1.00334312223859,1.32649169812718,1.09546440372048,31.9,5.41906976699829,0.18333486112386,1.91728236804142,61.1001423821095,1.32866752147675,1.38138175010681,-0.106349594891071,1.05861842632294,1.35174190998077,1.13647246360779,11.48530769,6.06,20.083,79.917
"France",2017,25.2,74.8,43.3,31.4,3.64,1.89,2297242,543159,1192085,1199841,376524,65434,2.2,-3,98.1,101.47,369621,14.12,9.41,1091933.214,100.452,82.7,30.2,14.9,66809816,407513,303452,437368,298053,9.4,0,1.00499123824414,1.38212038996387,2.29141999417021,31.6,5.45160007476807,1.03228275064662,1.90864201234437,62.9618472934066,1.22440361976624,1.30881631374359,0.265700727701187,1.1462367773056,1.39693748950958,1.15242505073547,11.35755825,5.98,19.82,80.18
"France",2018,24.4,75.6,42.8,32.8,3.65,1.87,2363306,549979,1224539,1231533,392075,70532,2.2,-2.3,97.8,103.6,387158,14.42,9.47,1092181.893,99.546,82.8,30.7,14.9,67026224,430186,319305,457555,315820,9,0,0.993114471495953,2.77657814362355,1.86506607081999,32.4,5.40716981887817,1.85081508315503,1.84300872300244,64.437952596913,1.28164064884186,1.4197963476181,0.0137935001403093,1.1474986076355,1.39610087871552,1.15723478794098,11.21255589,5.91,19.556,80.444
"France",2019,23.4,76.6,42.8,33.8,3.61,1.86,2437635,560255,1256724,1242871,411660,75053,2.19,-3.1,97.4,104.95,385591,15.06,9.62,1092415.816,98.678,83,31.5,14.7,67177636,438033,332066,466124,327312,8.4,0.1,0.991769196516554,1.96049400180615,1.84297181445896,31.2,5.35443019866943,1.10825492288294,1.8364614707329,64.1414731902028,1.24832808971405,1.33828783035278,0.271274894475937,1.43153774738312,1.37121713161469,1.11471974849701,11.09835148,NA,19.291,80.709
"France",2020,22.3,77.7,42.4,35.3,3.36,1.83,2317832,575856,1184056,1195090,395262,85446,2.27,-9,114.6,105.5,283237,20.91,8.91,1094357.83,107.446,82.3,32.9,15.8,67320216,324916,308495,369825,312879,8,0.1,1.00068576600537,0.731611886624969,-7.54045916249406,30.7,5.67784023284912,0.476498852725066,2.00284011601108,56.7821567740889,1.12234926223755,1.2046355009079,0.280948132276535,1.18946194648743,1.29722630977631,1.06564605236053,12.20504951,NA,19.025,80.975
"France",2021,22.1,77.9,41.6,36.3,3.32,1.84,2502118,610763,1263042,1285617,421233,89797,2.22,-6.5,112.9,107.68,336398,19,10.24,1093429.882,98.551,82.4,32.6,14.9,67656682,390701,360810,433244,365365,7.9,NA,NA,3.23938200451629,6.43520962104938,NA,5.2450270652771,1.64233141038385,1.91536145421393,61.9523139995796,1.28228497505188,1.23061394691467,0.32552382349968,1.23037326335907,1.26025199890137,1.10469245910645,NA,NA,18.758,81.242
"France",2022,21.3,78.7,41.8,36.9,3.25,NA,2639092,633623,1352386,1381570,449099,90502,2.18,-4.8,111.8,114.04,NA,17.44,10.43,1090058.962,91.67,82.3,33.6,NA,67871925,483254,432152,527547,490178,7.3,NA,NA,3.79350338318824,2.45475817660707,NA,NA,5.22236748369735,1.93872341806871,73.2498526008188,1.25952994823456,1.165806889534,0.334524124860764,1.1889523267746,1.18272042274475,1.10586476325989,NA,NA,18.491,81.509
"Germany",2000,21.5,78.5,57.1,21.4,7.62,1.38,2109090,401666,1154187,1120347,231759,39997,2.41,-1.6,59.3,78.9,841158,NA,NA,NA,92.227,78.3,19.9,12.6,82163475,NA,NA,NA,NA,7.9,0,0.554610705050176,12.731503590187,2.91250296366708,28.8,4.06815242767334,1.44026838719741,1.35888303317903,61.5260610026125,1.80154538154602,1.80453169345856,1.41133570671082,1.45614349842072,1.60941886901855,1.31480205059052,9.8881979,9.12,25.035,74.965
"Germany",2001,24.6,75.4,55.5,20,8.12,1.35,2172540,411673,1192783,1138370,234543,38093,2.4,-3,58.2,80.4,879217,NA,NA,NA,94.424,78.6,20.6,12.7,82259540,NA,NA,NA,NA,7.8,0,0.770437619059967,2.9267553994045,1.68146848097079,29.9,4.14708137512207,1.98385731334471,1.3234383027941,62.0628388890423,NA,NA,NA,NA,NA,NA,9.92069149,9.01,24.83,75.17
"Germany",2002,24.1,75.9,56.9,18.9,8.43,1.34,2198120,422733,1189930,1145070,235946,36381,2.44,-3.9,59.9,81.5,842543,NA,NA,NA,96.338,78.6,21.2,12.9,82440309,NA,NA,NA,NA,8.5,0,0.738953696986594,2.46661519292525,-0.197973834771361,29.9,4.16305732727051,1.42080615551526,1.32795812092343,60.9348898149328,1.88874363899231,1.66001808643341,1.09601747989655,1.51094317436218,1.63438987731934,1.41403138637543,10.18365669,8.87,24.626,75.374
"Germany",2003,24,76,55.7,20.3,8.78,1.34,2211570,427400,1211889,1148715,240605,34410,2.47,-3.7,63.5,82.4,768975,NA,NA,NA,98.49,78.6,22.1,13.1,82536680,NA,NA,NA,NA,9.8,0,0.707062176786222,2.61434522365247,-0.700116686114356,29.9,4.17101860046387,1.03422218628562,1.31692486502826,61.8493197140493,1.87576138973236,1.35740518569946,0.577859222888947,1.50187790393829,1.6375846862793,1.41355431079865,10.40202236,8.74,24.423,75.577
"Germany",2004,23.6,76.4,55.3,21.1,8.86,1.36,2262520,425747,1233031,1152296,238710,32758,2.44,-3.3,65.2,83.8,780175,NA,NA,NA,98.848,79.3,22.6,12.9,82531671,NA,NA,NA,NA,10.7,0,0.709293791636357,-0.725154707065695,1.17508813160987,30.2,4.10064888000488,1.66573696655992,1.26895739640399,66.2261991054223,1.84006547927856,1.46714746952057,0.638884365558624,1.46957302093506,1.62020444869995,1.4960401058197,10.14603233,8.58,24.221,75.779
"Germany",2005,24.8,75.2,54.6,20.6,8.39,1.34,2288310,429651,1257576,1150761,241117,31238,2.44,-3.3,67.5,85.5,707352,NA,NA,NA,100.274,79.4,22.9,12.9,82500849,NA,NA,NA,NA,11.2,0,0.691076641393711,2.10179308132486,0.731707163554191,31.6,4.62490797042847,1.54691114751328,1.06562970052135,70.9187129366213,1.87544226646423,1.5005247592926,0.888915359973907,1.51510655879974,1.65219819545746,1.48583388328552,10.31153965,8.47,24.02,75.98
"Germany",2006,24.6,75.4,55.3,20.1,8.34,1.33,2385080,437132,1291401,1170728,250591,32920,2.47,-1.7,66.9,87,661855,NA,NA,NA,99.058,79.9,22.7,12.4,82437995,NA,NA,NA,NA,10.3,0,0.590025461277588,2.91996035974954,3.816441912988,31,4.02527379989624,1.57742642840563,1.19930295839133,77.4497291495463,1.79364252090454,1.64597606658936,1.02506959438324,1.56890881061554,1.77008616924286,1.3652309179306,10.17995167,8.3,23.821,76.179
"Germany",2007,23.5,76.5,56.1,20.4,8.66,1.37,2499550,446296,1312399,1204279,274177,30309,2.46,0.3,64.2,89,680766,NA,NA,NA,98.329,80.1,23,12,82314906,NA,NA,NA,NA,8.7,0,0.582878015623329,1.48433864746801,2.97645513131597,31.1,3.92246603965759,2.29834400700951,1.17247176491769,79.8744173951311,1.72651934623718,1.63131237030029,0.995823800563812,1.61616551876068,1.75559067726135,1.33647847175598,10.05132961,8.24,23.622,76.378
"Germany",2008,22.3,77.7,56.3,21.4,8.38,1.38,2546490,464876,1343086,1250708,279142,30046,2.62,-0.1,65.7,91.4,682146,NA,NA,NA,98.343,80.2,23.7,12,82217837,686538,428804,553097,407582,7.5,0,0.58209592225107,0.826503411355668,0.95987913356484,30.9,4.54924011230469,2.62837981637219,1.20903400366779,81.5248047312183,1.74589586257935,1.51405537128448,0.943830788135529,1.48888456821442,1.73402619361877,1.33677780628204,10.25128746,8.21,23.425,76.575
"Germany",2009,22,78,55.8,22.3,8.26,1.36,2445730,488943,1341401,1256914,279789,38728,2.74,-3.2,73.2,91.6,346216,NA,NA,NA,101.372,80.3,24.2,12.7,82002356,562769,369541,468206,341546,7.8,0,0.599030983145472,1.66219803352095,-5.69383633640285,30.5,4.34005403518677,0.312739007368447,1.31060407322149,71.2287128996251,1.74621033668518,1.57510924339294,0.859902501106262,1.51645278930664,1.64867222309113,1.33496069908142,11.23791218,8.24,23.229,76.771
"Germany",2010,21,79,56.3,22.7,7.71,1.39,2564400,501679,1372880,1293606,282563,35322,2.73,-4.4,82,92.7,404055,NA,NA,NA,100.004,80.5,24.7,12.4,81802257,634040,457509,536921,419681,7,0,0.599449311890165,2.53076202316038,4.17988249873657,30.3,5.09588003158569,1.1038103778926,1.26682662611137,79.8686242395882,1.76642882823944,1.51569378376007,0.796834468841553,1.57068610191345,1.63750469684601,1.29778325557709,11.09592915,8.25,23.034,76.966
"Germany",2011,18.1,81.9,57.6,24.3,7.56,1.39,2693560,513660,1423569,1349842,300350,33077,2.81,-0.9,79.4,95,489422,NA,NA,NA,99.447,80.6,25.5,11.9,80222065,696033,517608,608015,473422,5.8,0,0.469694800226939,2.60141930420253,3.92519270463411,30.7,4.98425006866455,2.07517283735874,1.20615033635783,85.2061212670221,1.74194991588593,1.50013899803162,0.842218458652496,1.54886770248413,1.61821925640106,1.34921073913574,10.77848625,8.38,22.84,77.16
"Germany",2012,17.9,82.1,57.2,24.9,7.2,1.41,2745310,529210,1465858,1403513,305714,30646,2.88,0,80.7,97,592175,16.89,9.49,NA,100.323,80.7,26.3,11.9,80327900,698369,572905,616900,486905,5.4,0,0.445481094255437,1.85541340766522,0.418497594217598,31.1,4.92844009399414,2.00848884782956,1.24167747904608,86.5140548790483,1.81763017177582,1.53097581863403,0.775621294975281,1.52908289432526,1.66923201084137,1.39373803138733,10.85349178,8.34,22.83,77.17
"Germany",2013,17.7,82.3,57.1,25.2,7.27,1.42,2811350,551894,1492490,1444171,310005,31309,2.84,0,78.3,98.6,692713,16.66,9.45,NA,100.837,80.6,26.8,11.8,80523746,708580,568298,636617,478370,5.2,0,0.430080903062347,1.79976460383521,0.437591303144671,31.5,4.93538999557495,1.50472330251876,1.18525790100841,85.0788766962491,1.79794359207153,1.51098811626434,0.92798388004303,1.54434037208557,1.64211285114288,1.40618407726288,10.99848843,8.28,22.82,77.18
"Germany",2014,19.7,80.3,57.1,23.2,7.46,1.47,2927430,573455,1521100,1501769,318815,31579,2.88,0.6,75.3,99.3,884893,17.22,9.54,NA,100.327,81.2,27.4,11.7,80767463,753683,581789,663045,478677,5,0,0.42064713240422,0.502227192634127,2.20954343134872,30.9,4.92102003097534,0.906794000434246,1.14994199690514,84.6200933924979,1.8124965429306,1.6654098033905,0.925186455249786,1.69703912734985,1.85037338733673,1.43635880947113,11.02219391,8.23,22.81,77.19
"Germany",2015,19.8,80.2,56.4,23.8,7.45,1.5,3026180,595908,1559417,1561976,334098,32086,2.93,1,71.9,100,1571047,17.44,9.2,NA,100,80.7,27.9,11.8,81197537,799168,620738,680321,509739,4.6,0,0.415605686451552,1.86072918161758,1.49193152760772,31.4,4.85515022277832,0.514426137125456,1.13733842666332,86.2462246132087,1.77612352371216,1.65674340724945,0.687514960765839,1.71191465854645,1.75965988636017,1.42201721668243,11.18386841,8.13,22.8,77.2
"Germany",2016,19.8,80.2,55.7,24.4,7.7,1.6,3134740,623851,1608214,1622728,342057,32378,2.94,1.2,69,100.4,1029852,17.54,9.5,NA,99.919,81,28.6,11.8,82175684,822688,621589,701756,511275,4.1,0,0.411088840292215,1.86590691690458,2.22999986782015,31.4,4.83923006057739,0.491747008445174,1.15123037317289,84.7696459674487,1.78145051002502,1.66083610057831,0.667541146278381,1.8065539598465,1.58385276794434,1.36436975002289,11.23263836,8.06,22.776,77.224
"Germany",2017,19.8,80.2,55.4,24.8,7.6,1.57,3267160,648219,1654556,1693096,352538,31560,3.05,1.3,65.2,102.1,917109,17.94,9.36,NA,99.868,81.1,29.3,11.7,82521653,875991,664901,754456,554831,3.8,0.2,0.410780449077967,2.96641685553106,2.68023111405891,31.9,4.87182998657227,1.50949485109628,1.15340372066259,87.2372029530234,1.79661786556244,1.61281025409698,0.574380218982697,1.77483832836151,1.57362115383148,1.43226766586304,11.32420826,8,22.739,77.261
"Germany",2018,19.6,80.4,55.2,25.2,7.5,1.57,3365450,669147,1703415,1771262,363589,32182,3.11,1.9,61.9,104,893886,18.65,9.59,NA,100.045,81,30.3,11.8,82792351,914700,677456,804706,582230,3.4,0,0.41288231046938,4.19972179954621,0.981232606004738,31.8,4.97933006286621,1.73216879766942,1.17054854477113,88.5198710425055,1.89832532405853,1.52358090877533,0.577707588672638,1.75632679462433,1.59134912490845,1.44279527664185,11.45727539,NA,22.688,77.312
"Germany",2019,19.5,80.5,54.5,26,7.42,1.54,3474110,703548,1752890,1853439,376862,33547,3.17,1.5,59.6,105.5,886341,18.36,9.65,NA,100.584,81.3,30.9,11.9,83019213,943061,694203,832475,598539,3.1,0,0.414099698643445,1.90205922776563,1.07547163576423,31.7,5.11676979064941,1.44565976888253,1.26215025653133,88.3183894580195,1.86536622047424,1.49546587467194,0.548454642295837,1.71493887901306,1.58125305175781,1.35365509986877,11.69622993,NA,22.624,77.376
"Germany",2020,20,80,52.8,27.2,7.57,1.53,3403730,749648,1654464,1848583,352696,75868,3.13,-4.3,68.8,105.8,728606,23.85,9.82,NA,106.465,81.1,32.1,12.7,83166711,745460,734379,682750,599448,3.9,NA,0.420678146965635,4.13610956423411,-3.82676871619293,NA,5.58759021759033,0.144877925813982,1.37358571457936,81.1473589268244,1.82571387290955,1.31406188011169,0.644988059997559,1.57793474197388,1.51979923248291,1.37361109256744,12.82248878,NA,22.547,77.453
"Germany",2021,22,78,50,28,7.24,1.58,3617450,796844,1730730,1913780,400759,113967,3.13,-3.6,69,109.2,874367,22.68,10.33,NA,104.113,80.8,32.1,12.2,83155031,878585,831728,808249,706796,3.7,NA,NA,2.24153094711543,3.16381994194575,NA,4.53096389770508,3.06666666666673,1.32678559033803,89.1610941409004,1.78317177295685,1.29082775115967,0.725666701793671,1.62516117095947,1.57233679294586,1.42001807689667,12.80539513,NA,22.456,77.544
"Germany",2022,23,77,48.8,28.2,6.61,NA,3876810,850921,1921570,2019751,428635,74680,3.13,-2.5,66.1,118.7,NA,19.87,10.86,NA,103.27,80.7,33.2,NA,83237124,1026299,947925,970636,927311,3.1,NA,NA,1.16044755213796,1.80620896724351,NA,NA,6.87257438551097,1.39005500959653,99.880339763878,1.81837582588196,1.2898074388504,0.614759147167206,1.52229499816895,1.53315436840057,1.4095424413681,NA,NA,22.352,77.648
"Greece",2000,48,52,37.9,14.1,NA,1.25,142976,26107.4,92631.1,44013.8,18904.2,2858.7,NA,-4.1,104.9,71.01,109251,NA,NA,NA,78.28,78.6,10.1,10.9,10775627,13970.2,19941.4,27760,21848.8,11.3,0.5,3.35741054774137,-0.0062820866311515,3.91977052993795,34.2,3.23019003868103,3.1511816249383,3.46535532008881,58.4156773402129,0.631434977054596,0.587037920951843,0.808356404304504,0.736641585826874,0.861044526100159,1.01306200027466,7.24332571,4.77,27.284,72.716
"Greece",2001,47.4,52.6,38.1,14.5,0.4,1.25,152193.8,28483,97608.3,46906.2,19584.9,2268.5,0.56,-5.5,107.1,73.59,98471,NA,NA,NA,81.256,79.1,10.7,11.2,10835989,14827.3,19855.7,27812.5,22946,10.5,NA,3.38635370007904,0.00146818055136564,4.13161198627073,NA,3.36457991600037,3.37396832213867,3.25141285622817,56.1399686891397,NA,NA,NA,NA,NA,NA,7.9878397,4.81,27.087,72.913
"Greece",2002,45.6,54.4,39.2,15.2,0.38,1.28,163460.8,31429.1,105106.3,54048.1,21197.9,3017.2,NA,-6,104.9,76.48,67220,NA,NA,NA,82.075,79.2,11.9,11.2,10888274,17325.7,15550.9,27542.6,21881.6,10,NA,3.72047741756254,0.0221141414013334,3.92287174153145,NA,3.42430996894836,3.62935871878874,3.07737457530621,50.3489962887975,0.403180629014969,0.776045680046082,0.872591853141785,0.946032047271729,0.723845243453979,1.0480192899704,8.23377991,4.75,26.697,73.303
"Greece",2003,43.9,56.1,40.4,15.7,0.4,1.29,178904.9,33918.3,112780.1,59461.5,21887.7,3168.7,0.55,-7.8,101.5,79.12,63141,NA,NA,NA,84.335,79.3,12.4,11.1,10915770,17220.2,15957,29084.3,23952.9,9.4,0.5,3.67952250496057,0.695797659170262,5.79453166075554,32.8,3.42933988571167,3.53065027765552,2.49389475249858,48.1900537963457,0.363324075937271,0.703846335411072,0.477636367082596,0.987252712249756,0.789709985256195,1.15667390823364,8.44915581,4.74,26.311,73.689
"Greece",2004,40.9,59.1,41.6,17.5,0.44,1.31,193715.8,37106.3,120706.7,64137.9,22706.8,3224.7,0.53,-8.8,102.9,81.51,66871,NA,NA,NA,85.897,79.4,12.8,11.3,10940369,21019,19095.9,32482.1,24064.2,10.3,0.6,3.32722942800941,0.891391174178269,5.06099249240204,33.6,3.66719007492065,2.8988481075817,2.60567252971209,49.8984414406951,0.450190424919128,0.785955905914307,0.489336252212524,0.836224496364594,0.89913421869278,1.19141495227814,8.0939045,4.73,25.927,74.073
"Greece",2005,40,60,42.3,17.6,0.41,1.34,199242.3,39888.8,128556.9,68270.7,23897.7,3375.1,0.58,-6.2,107.4,84.35,70933,NA,NA,NA,85.167,79.6,12.9,12,10969912,22992.2,19470.7,33017,25936.1,10,0.3,3.3471102783182,0.277754143805881,0.599142036530793,34.6,3.96395993232727,3.54507273335078,2.83659627711189,50.9008643706162,0.351383656263351,0.709748506546021,0.50652414560318,0.958650231361389,0.784953773021698,1.09756934642792,8.56466961,4.78,25.548,74.452
"Greece",2006,41.4,58.6,39.9,18.7,0.39,1.4,217861.6,43911.1,136001.4,73066.1,26961.4,3050.3,0.56,-5.9,103.6,87.14,63094,NA,NA,NA,87.455,79.9,13.3,11.9,11004716,24879.7,21250.3,37216.4,31794,9,0.6,3.19241308159669,1.97823728049588,5.65243353574094,35.1,3.67875790596008,3.19594684144545,2.78341887026498,52.8502388268866,0.357532441616058,0.629231572151184,0.630432784557343,0.857742309570313,0.863401472568512,0.965482771396637,8.25866985,4.87,25.173,74.827
"Greece",2007,40.8,59.2,40.1,19.1,0.42,1.41,232694.6,47749.6,147078.6,78440.9,29548.1,3607.2,0.58,-6.7,103.1,89.75,63298,NA,NA,NA,90.802,79.7,13.3,12.3,11036008,29855.1,22548.3,44762.1,36690.5,8.4,0.5,3.19996947109871,0.613705575128197,3.27374687573136,34,3.62195110321045,2.89500321516578,2.67930592141264,57.5243740192966,0.261930704116821,0.551828980445862,0.523507833480835,0.894383370876312,0.859287738800049,0.983873903751373,8.39808273,4.88,24.801,75.199
"Greece",2008,39.7,60.3,40.5,19.8,0.42,1.5,241990.4,50143.1,159108.2,82947.4,30720,3498.9,0.66,-10.2,109.4,93.55,66529,NA,NA,NA,93,80.2,13.8,13.1,11060937,30979.5,25553.3,45468.1,41571.4,7.8,0.3,3.19951860162357,1.61093214151846,-0.335172543061219,33.6,3.8049910068512,4.15279708110293,2.98305234467131,59.3297155312655,0.126674965023994,0.577969372272491,0.267854154109955,0.881061792373657,0.853603005409241,0.928211510181427,8.82774162,4.84,24.432,75.568
"Greece",2009,39.6,60.4,40.5,19.9,0.4,1.5,237534.2,55366.9,157389.3,84874.5,28080.3,3785.6,0.63,-15.2,126.7,94.81,58613,NA,NA,NA,96.736,80.4,14,14.3,11094745,25480.7,19608.5,38036.3,30282.5,9.6,0.6,2.81717733951603,0.834961020727542,-4.30073348668201,33.6,4.16507434844971,1.21007269197809,3.22484113782964,47.7438466003341,0.0628989040851593,0.615196585655212,-0.208124294877052,0.834921479225159,0.646844327449799,0.891443252563477,9.40688515,4.93,24.068,75.932
"Greece",2010,38.5,61.5,40.6,20.9,0.35,1.48,224124,50107.2,148020,80474,28733.6,3474.7,0.6,-11.4,147.5,99.27,60462,5.01,9.17,NA,101.736,80.6,14,14.9,11119289,25867.9,22986.9,36128.3,29762.4,12.7,1,2.94823009067491,0.179361228004649,-5.47780804926842,34.1,4.14056491851807,4.71298907760388,2.75021826236583,51.1972857171986,-0.0625116676092148,0.492912799119949,-0.12720687687397,0.642821490764618,0.583895683288574,0.897718012332916,9.59662342,4.48,23.708,76.292
"Greece",2011,37.1,62.9,40.7,22.2,0.32,1.4,203308.2,44923.8,139166,74330.9,28159,4292.8,0.68,-10.5,175.2,102.36,60089,1.05,8.53,NA,103.574,80.8,13.4,16.7,11123392,27123.8,24699,33653,30072.3,17.9,1.1,2.97676139596966,0.385938886644913,-10.1493148298685,34.8,4.51630020141602,3.3298532335065,2.52227876563293,56.8339647736227,-0.101170934736729,0.451953709125519,-0.0986951887607574,0.492343783378601,0.533327162265778,0.820455014705658,9.19330311,4.47,23.351,76.649
"Greece",2012,35.9,64.1,41.3,22.9,0.31,1.34,188380.6,41934.8,129833.1,67853.3,26693.9,4413.7,0.71,-9.2,162,103.42,58200,-3.5,6.26,NA,103.646,80.7,13.2,17.9,11086406,26255.6,27889.8,30885.5,31880.4,24.5,1.5,2.99020365854005,0.686731020108175,-7.08669678638024,36.3,4.58220291137695,1.50152696177758,2.44377558683293,62.0612847915005,-0.19037801027298,0.276448935270309,-0.217248693108559,0.521992683410645,0.388231575489044,0.700790524482727,8.92415524,4.45,22.996,77.004
"Greece",2013,34.5,65.5,41.4,24,0.31,1.29,179884.4,37278.9,122999.4,62263.1,26110,4877.7,0.81,-13.5,178.2,102.54,57946,-5.01,4.84,NA,101.529,81.4,12.8,16.8,11003615,27983.1,26355,28795.6,29971.4,27.5,1,3.06013457196021,1.23280746804565,-2.51599722189651,36.1,4.49511909484863,-0.921269454256994,2.36777200944603,62.8765015617254,-0.0751005336642265,0.357710689306259,-0.171341717243195,0.628217577934265,0.467147976160049,0.687237501144409,8.43796444,4.24,22.645,77.355
